研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
建材行业2025年报2026一季报综述：玻纤业绩估值双升，消费建材报表持续修复,国金证券,2026-05-05 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc4D/vBZCWe0wiPbm6BgYIPQ=,https://pdf.dfcfw.com/pdf/H3_AP202605051821967930_1.pdf
建筑材料行业报告：降碳意见发布，关注水泥玻璃供给出清机会,中邮证券,2026-04-28 00:00:00.000,水泥,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=en3lKDpHApx5MExDYCEDEROvpftZsnkBjFkJuQ9R4yY=,https://pdf.dfcfw.com/pdf/H3_AP202604281821660059_1.pdf
建筑材料行业跟踪周报：地产链景气走势分化,东吴证券,2026-04-27 00:00:00.000,水泥,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6I0d1NuSPz0CSNL4vJIHWug=,https://pdf.dfcfw.com/pdf/H3_AP202604271821643809_1.pdf
建筑材料行业报告：电子布延续高景气，关注龙头涨价趋势,中邮证券,2026-04-20 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii72Si1l1Qm4UhCv2bXnKd2oA=,https://pdf.dfcfw.com/pdf/H3_AP202604201821333319_1.pdf
建材行业双周报：建材细分板块基本面分化，涨价品类行情继续走好,东莞证券,2026-04-20 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii74frRZmodjniV3PiQ0gdL8o=,https://pdf.dfcfw.com/pdf/H3_AP202604201821331867_1.pdf
建筑材料行业跟踪周报：顺周期行情有望继续,东吴证券,2026-04-19 00:00:00.000,水泥,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T60g48NCaFNbNjO+8plI40XU=,https://pdf.dfcfw.com/pdf/H3_AP202604191821322406_1.pdf
建筑材料行业周报：二手房交易回暖，关注消费建材龙头估值修复,中邮证券,2026-04-13 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v5rr8VXN9ewwc+vUks+vqn0=,https://pdf.dfcfw.com/pdf/H3_AP202604131821148549_1.pdf
建筑材料行业跟踪周报：顺周期行情或扩散,东吴证券,2026-04-13 00:00:00.000,水泥,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v/3Qwg31UAnVaQ1oSWmYNc4=,https://pdf.dfcfw.com/pdf/H3_AP202604131821162089_1.pdf
建筑材料行业报告：市场风险偏好下降，关注内需涨价机会,中邮证券,2026-04-08 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nN1iN6tG18UYFKPyTLB7o7h0yb6fCSNxWZEW5sCnQfE=,https://pdf.dfcfw.com/pdf/H3_AP202604081821055793_1.pdf
非金属建材周观点：能源涨价对消费建材的影响,国金证券,2026-04-07 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpciAbNIqJypPW+2qytXGUUo=,https://pdf.dfcfw.com/pdf/H3_AP202604071821037396_1.pdf
建材行业双周报：玻纤及涂料企业再度涨价，预计将带动企业盈利进一步修复,东莞证券,2026-04-03 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gFO24YZW3e0PlygtpsizFNbYb7m59RlinNNO0nUTjMk=,https://pdf.dfcfw.com/pdf/H3_AP202604031821014697_1.pdf
建筑材料行业周报：油价上涨扰动盈利预期，期待内需政策发力,中邮证券,2026-03-31 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yox7xzf0O9dtTdxl8tZuT92mtIlqYTCUWLEUN4uvLFo=,https://pdf.dfcfw.com/pdf/H3_AP202603311820899923_1.pdf
非金属建材周观点：继续看好能源新材料，重视瓶片+铜箔方向,国金证券,2026-03-30 00:00:00.000,水泥,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91nD56+qgwyYNNH64clmunCw=,https://pdf.dfcfw.com/pdf/H3_AP202603301820850718_1.pdf
建筑材料行业周报：聚焦低波动安全资产和成本上行潜在受益品种,华源证券,2026-03-23 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPXSkOaooJpd7IPZV9bL5hk8=,https://pdf.dfcfw.com/pdf/H3_AP202603231820700424_1.pdf
建筑材料行业报告：原材料价格上涨，关注消费建材提价机会,中邮证券,2026-03-23 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPW/Jsi0KRnTuW9v5vDoSfa8=,https://pdf.dfcfw.com/pdf/H3_AP202603231820702860_1.pdf
建筑材料行业跟踪周报：短期去风险，中期迎接顺周期启动,东吴证券,2026-03-23 00:00:00.000,水泥,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPXOKRn8cB1XoOxlHjtX+z1k=,https://pdf.dfcfw.com/pdf/H3_AP202603231820709199_1.pdf
建材行业双周报：楼市销售“小阳春”预期提升，建材产品提价有所蔓延,东莞证券,2026-03-20 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP/eGIm18YLn3BN2QBkwL5ng=,https://pdf.dfcfw.com/pdf/H3_AP202603201820668161_1.pdf
水泥行业供热系统低碳化转型：技术路径与实践,绿色创新发展研究院,2026-03-19 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk/g6SFWRLpki97+24VsfyJk=,https://pdf.dfcfw.com/pdf/H3_AP202603191820651307_1.pdf
建筑材料行业周报：节后需求平稳复苏，期待政策加码,中邮证券,2026-03-17 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VyYYNcnnWs4qfGjUZcouJyiU=,https://pdf.dfcfw.com/pdf/H3_AP202603171820596615_1.pdf
建筑材料行业周报：上游原材料压力或导致细分板块修复斜率分化,华源证券,2026-03-16 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmj7mMzMQIauhI+d5LkVdY0k=,https://pdf.dfcfw.com/pdf/H3_AP202603161820585192_1.pdf
非金属建材周观点：能源工程出海，中国基建的新名片,国金证券,2026-03-16 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmpqKg7hAGEbQITW5DBrFHnA=,https://pdf.dfcfw.com/pdf/H3_AP202603161820568024_1.pdf
建筑材料行业周报：两会提出稳地产市场，化债加码有望需求修复,中邮证券,2026-03-10 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G5q0J7vI7MapkjMb9ILLSas1VLdsMl4MnR3z8mnt6Fs=,https://pdf.dfcfw.com/pdf/H3_AP202603101820455594_1.pdf
建筑材料行业跟踪周报：关注内需品种,东吴证券,2026-03-09 00:00:00.000,水泥,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSM/QNNOiH5yQAUWF0DgbhXTU=,https://pdf.dfcfw.com/pdf/H3_AP202603091820418771_1.pdf
建筑材料行业周报：地下管网或成“城市更新”大时代的弹性首选,华源证券,2026-03-08 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zplPou2FUNKcyDNXb0W00Zu5lqM9DRsafzxAdBFudKM=,https://pdf.dfcfw.com/pdf/H3_AP202603081820390537_1.pdf
建筑材料行业周报（2026年第9周）：关注节后开复工情况及涨价品种,国信证券,2026-03-03 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cu8BCf0ftWWii/wCWbhyPqMTCyyR+W2C5z/WwOsgUxQ=,https://pdf.dfcfw.com/pdf/H3_AP202603031820228962_1.pdf
建筑材料行业周报：继续重视电子布、地产链、地下管网,华源证券,2026-03-02 00:00:00.000,水泥,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL9ftys1WhNVO9ucVaDuV/fw=,https://pdf.dfcfw.com/pdf/H3_AP202603021820187113_1.pdf
建筑材料行业周报：电子布延续高景气，看好龙头中国巨石,中邮证券,2026-03-02 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL8RogCjY5M5GZ6ndztxGvQY=,https://pdf.dfcfw.com/pdf/H3_AP202603021820184066_1.pdf
建筑材料行业跟踪周报：继续关注涨价品种,东吴证券,2026-03-02 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL8Jz4tBqonTpjZ1DD0EZ2Ps=,https://pdf.dfcfw.com/pdf/H3_AP202603021820182494_1.pdf
建筑材料行业跟踪周报：海外模型大厂融资落地，算力链条迎来新动力,东吴证券,2026-02-24 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7MkoqOEIgNg/XOqZyrzqNnrLWd5pvtPgWB6sja014ZU=,https://pdf.dfcfw.com/pdf/H3_AP202602241819990628_1.pdf
2026年水泥行业展望：供给格局有望优化，盈利或将继续承压,大公国际资信评估,2026-02-15 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeSd/tMH8SFrF248uq35Y3eDfRtJqyQ55v2uhrFqurQ=,https://pdf.dfcfw.com/pdf/H3_AP202602141819936344_1.pdf
建材行业2025年信用回顾与2026年展望,新世纪资信评估,2026-02-10 00:00:00.000,水泥,52,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaOPTeZOeXyQYIlb705Kw3lo=,https://pdf.dfcfw.com/pdf/H3_AP202602101819861892_1.pdf
中国水泥行业,中诚信国际,2026-02-09 00:00:00.000,水泥,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa2suTe200SDZvES5VgaswSg=,https://pdf.dfcfw.com/pdf/H3_AP202602091819831835_1.pdf
建筑材料行业周报：电子布涨价超预期，看好26年涨价持续性,中邮证券,2026-02-09 00:00:00.000,水泥,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsawlM/6dmtg/rhGzXAIUPwFo=,https://pdf.dfcfw.com/pdf/H3_AP202602091819834454_1.pdf
建筑材料行业2026年投资策略：重点关注电子布板块，重视第二增长曲线,西南证券,2026-02-08 00:00:00.000,水泥,40,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwCnfpLd2AwXNjfWUNWTqeC4=,https://pdf.dfcfw.com/pdf/H3_AP202602081819824907_1.pdf
建筑材料行业跟踪周报：地产链有望继续震荡向上,东吴证券,2026-02-08 00:00:00.000,水泥,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwDSv3DAfJ+j9aliodzgxFL4=,https://pdf.dfcfw.com/pdf/H3_AP202602081819826149_1.pdf
建筑材料行业深度报告：建筑、建材2025Q4公募基金持仓低位回升，持仓集中度有所下降,东吴证券,2026-02-08 00:00:00.000,水泥,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwLkc5/fq/DRvnDm83SRO2xc=,https://pdf.dfcfw.com/pdf/H3_AP202602081819825743_1.pdf
新型建筑材料：破解传统建材困局，开辟建筑市场新赛道,深圳汉鼎智库咨询服务,2026-02-03 00:00:00.000,水泥,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHMLdig5lT50JrQfmWOQfgLw=,https://pdf.dfcfw.com/pdf/H3_AP202602031819622043_1.pdf
建材行业周报：涨价预期提升，关注节后需求复苏落地情况,中邮证券,2026-02-03 00:00:00.000,水泥,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHDBsTXtb2lQ9Vx7DmvPH+d4=,https://pdf.dfcfw.com/pdf/H3_AP202602031819545069_1.pdf
建筑材料行业跟踪周报：地产链有望震荡向上,东吴证券,2026-02-02 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I8U0kmhFVH+lVVeLCRsnTIU=,https://pdf.dfcfw.com/pdf/H3_AP202602021819336273_1.pdf
建材行业双周报：部分消费建材产品再次提价，行业盈利持续修复可期,东莞证券,2026-01-30 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vbzdc53JbV6/GPJE8j/Cmr5ECZ6gZvtOG80+gtYgWCk=,https://pdf.dfcfw.com/pdf/H3_AP202601301818586027_1.pdf
建筑材料行业跟踪周报：继续看好地产链估值修复,东吴证券,2026-01-26 00:00:00.000,水泥,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1g7RWokvxO4WeYbYFizhEqI=,https://pdf.dfcfw.com/pdf/H3_AP202601261818418397_1.pdf
建筑材料行业周报：防水发布涨价函，关注内需弹性品种,中邮证券,2026-01-26 00:00:00.000,水泥,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1s/h2/iJrdW+uYxcO7rAIS0=,https://pdf.dfcfw.com/pdf/H3_AP202601261818418140_1.pdf
建筑材料行业月报：中高端玻纤价格继续上涨，行业盈利能力有望持续提升,华龙证券,2026-01-25 00:00:00.000,水泥,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUrYL0EbAedUAKs+YBLirOA8=,https://pdf.dfcfw.com/pdf/H3_AP202601251818398147_1.pdf
建材建筑周观点：继续推荐中国巨石、防水、utg玻璃、cte布,国金证券,2026-01-25 00:00:00.000,水泥,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUgbz4VO55QG4nalxO2SssjM=,https://pdf.dfcfw.com/pdf/H3_AP202601251818402581_1.pdf
非金属建材周观点：科达制造停牌拟重组，载体铜箔+cte布下游发函提价,国金证券,2026-01-19 00:00:00.000,水泥,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9pB72vVM/uzl593cCjatHVJcevWGx+ZY6aQkmKvWGFk=,https://pdf.dfcfw.com/pdf/H3_AP202601191818090347_1.pdf
建材行业周报：年末需求进入淡季，关注供给改善品种,中邮证券,2026-01-19 00:00:00.000,水泥,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9pB72vVM/uzl593cCjatHSlaWJsgvRTH45bbZvaujSk=,https://pdf.dfcfw.com/pdf/H3_AP202601191818107992_1.pdf
