研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
贵金属双周报：中东停火博弈反复+美国通胀显著上升，贵金属冲高后震荡,华源证券,2026-04-12 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvuvdlOhJIhOLc4zs2kL9NuJ8=,https://pdf.dfcfw.com/pdf/H3_AP202604121821139721_1.pdf
有色金属：黄金的货币属性在数量模型中的体现,金元证券,2026-04-02 00:00:00.000,贵金属,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvuZpybnDI3XB50tkjfOO/cA=,https://pdf.dfcfw.com/pdf/H3_AP202604021820973756_1.pdf
当下时点我们如何看待黄金,国投证券(香港),2026-03-31 00:00:00.000,贵金属,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yox7xzf0O9dtTdxl8tZuTxGYfm/ZNfJW7IrUAfQ4yuk=,https://pdf.dfcfw.com/pdf/H3_AP202603311820899415_1.pdf
贵金属双周报：中东局势扰动叠加美联储鹰派发声，贵金属开启高波动行情,华源证券,2026-03-29 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5UMsW67kigGD+wmz3LE2ghQ=,https://pdf.dfcfw.com/pdf/H3_AP202603291820836371_1.pdf
有色金属行业双周报：地缘扰动与降息预期降温，有色金属震荡加剧,东莞证券,2026-03-20 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP/OI//wmaHtBElQIIwdnmNA=,https://pdf.dfcfw.com/pdf/H3_AP202603201820668132_1.pdf
有色金属行业两会政策解读：资源安全·绿色转型·材料升级,联合资信评估,2026-03-19 00:00:00.000,贵金属,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk/3+rL0R/GOyzWe/lRLhCug=,https://pdf.dfcfw.com/pdf/H3_AP202603191820648331_1.pdf
贵金属双周报：美伊冲突升级油价上涨，通胀预期抬升致贵金属震荡走弱,华源证券,2026-03-15 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0a1OayRhvZgSclH6dad9Nz4=,https://pdf.dfcfw.com/pdf/H3_AP202603151820564909_1.pdf
有色金属行业事件点评报告：美以联合袭击伊朗，地缘冲突升级助推黄金冲高,华龙证券,2026-03-05 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RQ5zBQNbE+fVs8MTnXIk/4lyrXQQvNXzXamgyoVt3t4=,https://pdf.dfcfw.com/pdf/H3_AP202603051820304648_1.pdf
贵金属双周报：关税不确定性与美伊紧张局势共振，贵金属表现强势,华源证券,2026-03-01 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8i8k756OKMtArLgmB92aQ6Y4/uj8/O39PGxAH4G10hM=,https://pdf.dfcfw.com/pdf/H3_AP202603011820154928_1.pdf
锂行业专题：供需趋紧+低库存，重视春季行情,国信证券,2026-02-26 00:00:00.000,贵金属,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TEd3mUG928C5xLh9mxyBSwtvk4t54gxrd82/0eBmfvI=,https://pdf.dfcfw.com/pdf/H3_AP202602261820061302_1.pdf
贵金属行业点评：节后金价能否持续走强,联储证券,2026-02-25 00:00:00.000,贵金属,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mk7Up8H9F0bMEC8eS+IEeDlpcly4Iz60Ar1g2yANy+g=,https://pdf.dfcfw.com/pdf/H3_AP202602251820030612_1.pdf
黄金价格短期预期维持震荡修复，关注短期关键事件催化,国新证券股份,2026-02-22 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tJcSnfpJq0g4B2iySjXZr/KnyL7z1dkULA+w4CPyf9M=,https://pdf.dfcfw.com/pdf/H3_AP202602211819975796_1.pdf
黄金：短期最波动阶段基本已过，中长期乐观下仍需维持谨慎,国新证券股份,2026-02-21 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tJcSnfpJq0g4B2iySjXZryvcvlVXAdEhnc0fTs2m1Ng=,https://pdf.dfcfw.com/pdf/H3_AP202602211819975838_1.pdf
黄金市场消费趋势洞察,杭州知衣科技,2026-02-06 00:00:00.000,贵金属,37,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xqcChq2sXK/UvLR0XunWJfF/rEq8+fE2h9F51uz53jA=,https://pdf.dfcfw.com/pdf/H3_AP202602061819815162_1.pdf
贵金属行业点评：“沃什交易”后，金价将怎样演绎,联储证券,2026-02-02 00:00:00.000,贵金属,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I1wPa1D8QagF4WtXnSqzjiU=,https://pdf.dfcfw.com/pdf/H3_AP202602021819375319_1.pdf
贵金属双周报：交投情绪回落不改贵金属长期逻辑,华源证券,2026-02-01 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=y+eIPaz1gSrBcZmYngL6Ks83JzMogFXTzvxDJcS20GI=,https://pdf.dfcfw.com/pdf/H3_AP202602011819121366_1.pdf
黄金市场评论：贵金属市场风云激荡,世界黄金协会,2026-01-29 00:00:00.000,贵金属,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vQBx8EoWSH5B8Z9rNTdBqGV5dRHX//WWcRY/O/A9MUU=,https://pdf.dfcfw.com/pdf/H3_AP202601291818533670_1.pdf
贵金属行业深度报告：锚定货币属性提振，关注供需共振下的贵金属机遇,东莞证券,2026-01-21 00:00:00.000,贵金属,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0H4yKWN9s1ZlYtGHeJgcCVo=,https://pdf.dfcfw.com/pdf/H3_AP202601211818210021_1.pdf
贵金属双周报：地缘局势推升避险需求，贵金属上行动能充足,华源证券,2026-01-18 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEDSa9CPgKXsJljkVbt3+2GE=,https://pdf.dfcfw.com/pdf/H3_AP202601181818070238_1.pdf
贵金属周度观察,国新证券股份,2026-01-08 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vsm1MuxwuKdLBMcRAkEl8QIqXvPC6sywIUa4lpIw1Uk=,https://pdf.dfcfw.com/pdf/H3_AP202601081816854326_1.pdf
贵金属周度观察,国新证券股份,2025-12-31 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0UMGqDnZbBqL2Ad6MHdmD9u8ylrAgVz15pHRAA7RzIU=,https://pdf.dfcfw.com/pdf/H3_AP202512311812120722_1.pdf
贵金属双周报：持续新高，贵金属上行动能充足,华源证券,2025-12-28 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6XT6d6nxZNcP9JXS1dtw9qVm+fN2rHpBQkxzCPKvizs=,https://pdf.dfcfw.com/pdf/H3_AP202512281809954639_1.pdf
贵金属双周报：降息交易进行时，贵金属上行动能充足,华源证券,2025-12-14 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UuMiCa57Dzl2XEUqskt5glOyvmvQCU9uN9BRHUmL3nY=,https://pdf.dfcfw.com/pdf/H3_AP202512141800410918_1.pdf
金ETF评论亚洲掌舵,世界黄金协会,2025-12-10 00:00:00.000,贵金属,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2boG17C9fWeDQqcvA4OSX7Yt+hEDTkLEfdck04NxGak=,https://pdf.dfcfw.com/pdf/H3_AP202512101797435151_1.pdf
贵金属双周报：降息交易进行时，贵金属上行动能充足,华源证券,2025-11-30 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z4IPzH8gCCywQFj2lVXNWyuTQk+51IcS22kxtiR7KrQ=,https://pdf.dfcfw.com/pdf/H3_AP202511301791315997_1.pdf
贵金属周度观察,国新证券股份,2025-11-27 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SMUdRuvWX/2ajkO649Im/dwxs9IWMoIH/+OKIV7sAFE=,https://pdf.dfcfw.com/pdf/H3_AP202511271789340382_1.pdf
黄金行业研究：多重因素推动黄金价格上涨，看好黄金中长期投资机会,源达信息,2025-11-21 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=46iwNvmVxvqC7RfgZd2I67vW0q6pDphvAJULtzBJbtk=,https://pdf.dfcfw.com/pdf/H3_AP202511211785615786_1.pdf
贵金属双周报：美国政府最长停摆结束，静待数据催化贵金属价格上行,华源证券,2025-11-17 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NZ1UzBD/p6ri4S2mLSrUghZW/hN6IjjkhN19CjuX1hE=,https://pdf.dfcfw.com/pdf/H3_AP202511161782590992_1.pdf
贵金属双周报：贵金属回调后或重回布局区间，持续看好长期价格上行,华源证券,2025-11-03 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8Aam8uqQ4SYZKARvdLhsIbA=,https://pdf.dfcfw.com/pdf/H3_AP202511031774204938_1.pdf
黄金行业点评：黄金本周迎来重要催化剂，预计决定短期金价走势,国新证券股份,2025-10-28 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Klp1pHCuhBSVNsxGtiNHxMS8jcmBr9Ij91/9KHfALnc=,https://pdf.dfcfw.com/pdf/H3_AP202510281770422033_1.pdf
贵金属：中美贸易摩擦升级，黄金能否再现年中牛市行情？,联储证券,2025-10-13 00:00:00.000,贵金属,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qfXHKU/bUZjBoEO2Hcm791XT/+ShF5G1AhM3bOvLCgQ=,https://pdf.dfcfw.com/pdf/H3_AP202510131761455789_1.pdf
贵金属双周报：紫金黄金开启招股，有望带动贵金属板块估值中枢上移,华源证券,2025-09-22 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jnmz2TdRAIsz+g/1WjIfztjKdS2AXXuadDZ+XHsxESg=,https://pdf.dfcfw.com/pdf/H3_AP202509211748039360_1.pdf
贵金属：降息落地后，金价的可能走向,联储证券,2025-09-18 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OqPo8NCBY06mq07z3k+8SnuafbD+XiwHCDKXhLZrT4M=,https://pdf.dfcfw.com/pdf/H3_AP202509181745989095_1.pdf
黄金价格创历史新高，驱动因素及策略应对,国新证券股份,2025-09-08 00:00:00.000,贵金属,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Va9AcegGEKJlDqdYQoS8rLDTYsM3WtyjZAfdfROYcYY=,https://pdf.dfcfw.com/pdf/H3_AP202509081740309401_1.pdf
黄金市场评论：顽固的滞胀,世界黄金协会,2025-09-07 00:00:00.000,贵金属,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ad90330l0r8szeI4mkc2QhgiOQO3HzRw9WCuFPzd/BE=,https://pdf.dfcfw.com/pdf/H3_AP202509071739890361_1.pdf
贵金属双周报：金价如期上行，贵金属板块弹性有望释放,华源证券,2025-08-31 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MHv7PDaDjgW3qvW84LHM+oDiKrsC5F1mwXGRdQSUyA8=,https://pdf.dfcfw.com/pdf/H3_AP202508311737252880_1.pdf
贵金属周度观察,国新证券股份,2025-08-20 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Nz8IDE4zwNZUTOiemipUJkQy6DuBMKhBRNFtv2jrHMg=,https://pdf.dfcfw.com/pdf/H3_AP202508201731171137_1.pdf
贵金属双周报：“普特会”结束，降息交易或重启,华源证券,2025-08-17 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gCsax9BejqO3BN5JiRYGBSrVcVHVmS6wWbT8wrEpAG8=,https://pdf.dfcfw.com/pdf/H3_AP202508171729229127_1.pdf
紫金黄金国际招股说明书拆解：紫气东来，金藏锋芒,民生证券,2025-08-13 00:00:00.000,贵金属,63,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E1exjWay8Kob2J65hJtOlALeDaDZE5c/wLLboS044pk=,https://pdf.dfcfw.com/pdf/H3_AP202508131726733467_1.pdf
贵金属市场评论：重新定位,世界黄金协会,2025-08-10 00:00:00.000,贵金属,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=myuFwwKf/Nd6031jbMlYpSXAl8SzVls0/X3alU8ck9w=,https://pdf.dfcfw.com/pdf/H3_AP202508101724987584_1.pdf
贵金属周度观察,国新证券股份,2025-08-06 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NwHXfFy2tOXOEDEsrIP5fblf9BA6ik24DvD39ZUBOkI=,https://pdf.dfcfw.com/pdf/H3_AP202508061722600491_1.pdf
贵金属：非农数据超预期下行，金价重获上行机遇,联储证券,2025-08-04 00:00:00.000,贵金属,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OAmez0xNfh8eJ3CrrHuc2miJaBMDX/56L21NU5Ewwrg=,https://pdf.dfcfw.com/pdf/H3_AP202508041721493917_1.pdf
贵金属双周报：非农低于预期，继续看多黄金,华源证券,2025-08-04 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ijHGI+RWPHn0naZvYMYkqLM/t4H3uHtliY5V7b066HQ=,https://pdf.dfcfw.com/pdf/H3_AP202508031720890836_1.pdf
贵金属周度观察,国新证券股份,2025-07-24 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P5QYkh/44wz7Ik/moYqXy29EPLSYoe3ps2Dw3fh56sE=,https://pdf.dfcfw.com/pdf/H3_AP202507241714875603_1.pdf
贵金属双周报：关税政策反复，黄金价格有望上行,华源证券,2025-07-21 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sD/vw1b8r8K6o3SI1nMuZ1DIA3Paa5S5AnqeP5sdjz8=,https://pdf.dfcfw.com/pdf/H3_AP202507211712983116_1.pdf
贵金属系列专题：供给收缩及情绪轮动下铂的配置价值凸显,华安证券,2025-07-18 00:00:00.000,贵金属,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AwUnlhsZQFgqkO86NbwQPUpyEniVGjpZuxFsO1uNmK8=,https://pdf.dfcfw.com/pdf/H3_AP202507181711147903_1.pdf
贵金属周度观察,国新证券股份,2025-07-09 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hIuRwRt96IhcNsmLqPd7ScGpvk+WN2RHV2j1AF+kvp0=,https://pdf.dfcfw.com/pdf/H3_AP202507091705894434_1.pdf
贵金属双周报：非农超预期但结构分化，黄金有望筑底反弹,华源证券,2025-07-07 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZR82pRVUtIYjG8BS63qc4yJx8cQhbIiZKLsV5fByAGo=,https://pdf.dfcfw.com/pdf/H3_AP202507061704130341_1.pdf
贵金属周度观察,国新证券股份,2025-07-02 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QKZA6Mk14ejZJmos/gDwTp8sEg3f/PKcGZcauanCpMM=,https://pdf.dfcfw.com/pdf/H3_AP202507021701706770_1.pdf
贵金属周度观察,国新证券股份,2025-06-24 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jut0aI8nrdnNUFt4tYZTyDO4F/lI4RdZq2lWNtSP1iY=,https://pdf.dfcfw.com/pdf/H3_AP202506241696856578_1.pdf
贵金属双周报：美联储保持观望，关注贵金属配置机会,华源证券,2025-06-23 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=quJGFCGc5QuqP40GmiF4Bceu1RCliHIpdtQqEzJbLJY=,https://pdf.dfcfw.com/pdf/H3_AP202506221695721904_1.pdf
黄金行业研究：去美元化背景下，看好黄金长期投资机会,源达信息,2025-06-20 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P47yvQhJvS52P+f3LJNJpDJHMLuh3UkxiM0cz79ODtA=,https://pdf.dfcfw.com/pdf/H3_AP202506201694414594_1.pdf
贵金属双周报：钢铝关税加码，白银价格率先突破新高,华源证券,2025-06-08 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kHODLIeeyaNS8NtUtEgSMo0fxpE4fYJTDj6DiCi39jY=,https://pdf.dfcfw.com/pdf/H3_AP202506081687198096_1.pdf
贵金属周度观察,国新证券股份,2025-05-28 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XRFjVrsZdBfhp4gYpi/p9IrcUckgRvyZp8g1F7vHo/A=,https://pdf.dfcfw.com/pdf/H3_AP202505281680752546_1.pdf
2025年全球黄金消费洞察：变局、趋势与机遇（精华版）,头豹研究院,2025-05-21 00:00:00.000,贵金属,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GRUUGJmATXHu2v7vBb/1lWgb7fkAiWBY+rsssYzRRLo=,https://pdf.dfcfw.com/pdf/H3_AP202505211676678881_1.pdf
贵金属双周报：区域局势缓和短期压制金价，不改长期看多逻辑,华源证券,2025-05-18 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1wXxe/9RI1vExdF1u0po9qtTGG+S1CoTK02c/FL2rhY=,https://pdf.dfcfw.com/pdf/H3_AP202505181674886157_1.pdf
贵金属双周报：关税与地缘持续缓和，不改黄金中长期看多逻辑,华源证券,2025-05-05 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ovKCkSLIbawSzmnHa4mnCWamhiEOVFXQuzXU1vEkuHw=,https://pdf.dfcfw.com/pdf/H3_AP202505051667811602_1.pdf
货币失序与滞胀困局：黄金的终极信用密码,东吴证券,2025-05-01 00:00:00.000,贵金属,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YBpSd3PkUtwsVanzOKAfZkih1mZb7j9KVUkdPiIgB6I=,https://pdf.dfcfw.com/pdf/H3_AP202505011665273535_1.pdf
贵金属双周报：暂停对等关税缓释系统性风险，黄金迎来较强上涨动能,华源证券,2025-04-20 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Q1U3qcnwzEsxcCiUjgsP68UoJ7kT2MzIjIPIf4Eh5co=,https://pdf.dfcfw.com/pdf/H3_AP202504201659383375_1.pdf
贵金属双周报：关税冲击引发系统性风险担忧，贵金属市场短期承压,华源证券,2025-04-07 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/FfpKEXt7/AKfFT/APIokGEikdVOQXujq806Y6uEnqg=,https://pdf.dfcfw.com/pdf/H3_AP202504071652634541_1.pdf
黄金行业动态追踪：多重因素叠加或将长期推升黄金资产价格,源达信息,2025-04-02 00:00:00.000,贵金属,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9GgV0BHE7V/VB1r8O/Pmyj9miO39TddDnSwFxpH+ThQ=,https://pdf.dfcfw.com/pdf/H3_AP202504021650382633_1.pdf
贵金属双周报：地缘局势动荡与“滞胀”风险推动黄金创下历史新高,华源证券,2025-03-23 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76satyn6pcxpYNPfEdIuZSlFg+g=,https://pdf.dfcfw.com/pdf/H3_AP202503231646366427_1.pdf
黄金行业专题：金价强势，黄金股配置价值凸显,国信证券,2025-03-18 00:00:00.000,贵金属,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rW7Yu97K8Y61rDLmXRFaA2p4ZiFotKEE1u0hjTiyxXY=,https://pdf.dfcfw.com/pdf/H3_AP202503181644489071_1.pdf
贵金属双周报：关税与地缘局势持续反复，金价维持高位震荡,华源证券,2025-03-09 00:00:00.000,贵金属,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5H1Bslm0VvzGWn+BJanj2ZisTexoOHbN5jFlxQ708FE=,https://pdf.dfcfw.com/pdf/H3_AP202503091644207443_1.pdf
2025贵金属投资展望报告,深圳宇贝黄金信息科技,2025-03-02 00:00:00.000,贵金属,52,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Al9DjKWXoBRKP6pRg9OHzYUwuwGVVbRj4Bcl67yYLvI=,https://pdf.dfcfw.com/pdf/H3_AP202503021643656374_1.pdf
贵金属双周报：地缘局势缓和不改再通胀逻辑持续演绎，金价维持高位震荡,华源证券,2025-02-24 00:00:00.000,贵金属,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24G4qPFNETaX8I3SBAL/1qzo=,https://pdf.dfcfw.com/pdf/H3_AP202502231643416235_1.pdf
大宗&贵金属周报：停止缩表预期有望推动金价再创新高,国金证券,2025-02-23 00:00:00.000,贵金属,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24Lb/0olsNrYEwmqgBdJgLJ8=,https://pdf.dfcfw.com/pdf/H3_AP202502231643406966_1.pdf
